jee_main_score,jee_advanced_score,class_12_percent,daily_study_hours,family_income,peer_pressure_level,admission_taken,dropout
66.21,63.24,90.37,3.7,Mid,Medium,Yes,0
98.43,77.44,69.38,6.1,High,Low,No,0
79.79,86.45,73.57,5.3,High,High,No,0
53.3,75.13,64.56,2.5,Mid,High,Yes,0
78.8,67.63,68.16,4.3,Mid,Medium,No,0
50.34,89.97,65.73,3.6,Low,Low,No,1
87.16,60.99,61.93,3.3,Mid,Low,Yes,0
65.4,82.49,88.66,6.3,High,High,No,0
70.69,61.39,54.08,9.5,Mid,Medium,Yes,0
90.56,72.9,88.7,6.7,High,Medium,No,0
53.98,64.18,87.46,4.4,Mid,High,Yes,0
52.44,65.11,80.0,7.0,Mid,Low,Yes,0
63.83,59.96,63.85,7.9,Low,Medium,Yes,0
86.54,87.52,59.18,1.7,High,Medium,No,0
50.73,54.27,69.52,6.9,Low,High,No,1
32.35,54.16,81.25,6.0,Low,High,No,1
65.68,99.94,75.03,6.9,High,Low,Yes,0
79.72,81.65,64.57,6.1,Mid,Low,Yes,0
88.8,27.84,86.48,4.0,Low,Medium,No,1
65.52,56.96,91.84,8.6,Mid,High,Yes,0
66.24,37.01,72.73,5.2,Mid,High,Yes,0
88.15,50.79,76.09,3.6,Low,High,No,1
45.82,15.78,59.91,5.5,Low,Low,Yes,0
66.56,63.81,70.86,6.4,Low,Low,No,1
74.67,47.73,80.1,4.7,Mid,Medium,No,0
78.29,66.96,78.55,5.3,High,High,Yes,0
64.86,40.0,69.92,4.7,High,Low,No,0
72.48,67.33,72.26,3.2,Low,High,No,1
37.16,59.36,70.53,2.9,Mid,Low,Yes,0
62.78,90.03,72.22,1.7,Low,High,No,1
78.35,88.58,79.23,7.5,Mid,Medium,No,0
58.25,78.57,55.32,4.1,High,Low,Yes,0
72.83,60.77,74.26,0.0,High,Low,Yes,0
78.26,97.77,78.5,5.3,Low,Medium,No,1
67.2,41.15,69.3,5.3,Low,Medium,No,1
74.39,43.54,70.21,0.8,High,High,No,1
58.52,64.66,70.5,2.8,Mid,Low,Yes,0
69.11,100.0,70.21,2.7,High,High,No,0
80.54,62.76,75.06,3.0,Mid,High,No,0
74.2,63.07,76.29,6.9,Low,High,Yes,0
63.79,42.93,53.99,4.2,High,Low,No,0
75.14,81.13,81.53,3.6,Low,Medium,Yes,0
82.0,81.25,72.1,6.7,High,High,Yes,0
43.3,78.63,94.33,5.5,Low,Low,Yes,0
88.23,55.93,63.08,1.0,High,High,Yes,1
67.29,54.69,66.33,3.3,High,Medium,No,0
77.96,45.31,72.97,5.1,Low,Medium,Yes,0
88.76,67.34,79.13,2.6,High,Low,Yes,0
52.8,48.71,55.49,8.6,High,Low,Yes,0
62.07,47.16,66.71,4.7,High,Medium,Yes,0
67.96,59.22,80.91,3.0,High,Low,No,0
61.03,58.17,65.52,2.3,Low,Medium,No,1
96.29,57.39,88.7,6.4,Low,High,Yes,0
60.01,73.46,70.46,3.2,High,Medium,No,0
64.22,67.26,66.01,5.3,High,High,Yes,0
74.86,61.39,81.1,2.2,Low,Low,Yes,0
55.17,68.93,91.08,4.6,High,High,No,0
66.46,50.14,79.16,3.2,Mid,Medium,Yes,0
76.44,67.68,87.6,3.9,Low,Low,No,1
67.34,68.41,91.77,2.9,High,Low,Yes,0
70.69,41.95,65.78,6.6,Mid,Medium,Yes,0
64.59,81.93,84.38,3.5,High,Low,Yes,0
50.8,51.9,59.77,4.2,High,Medium,No,0
76.5,67.44,79.25,4.3,High,High,Yes,0
96.57,84.63,74.29,7.7,Mid,High,Yes,0
72.26,80.81,87.43,6.3,Mid,Low,Yes,0
75.15,66.55,86.72,6.1,Low,Medium,No,1
81.7,60.2,80.7,1.3,High,Medium,Yes,0
54.23,81.16,77.98,3.2,High,High,No,0
95.84,76.8,80.08,6.9,Mid,High,No,0
74.83,56.11,75.62,2.2,High,Low,No,0
94.85,53.28,74.39,4.7,High,Medium,No,0
61.74,32.84,89.43,2.4,High,Low,Yes,0
97.45,68.46,90.63,2.6,Mid,Low,Yes,0
82.85,64.68,73.58,7.9,High,Low,No,0
79.74,84.18,77.38,5.9,High,Medium,No,0
75.28,71.74,75.82,6.5,Low,High,Yes,0
68.52,87.35,58.88,6.1,High,Medium,Yes,0
88.81,54.84,71.64,4.2,Mid,Medium,Yes,0
73.97,84.21,91.0,3.1,Mid,Medium,Yes,0
44.46,57.54,67.5,3.7,High,Low,No,0
56.36,78.44,96.15,4.1,Low,Low,Yes,0
69.4,42.66,86.72,8.1,High,Medium,No,0
76.34,69.76,79.01,1.8,High,Low,Yes,0
71.21,34.24,80.61,3.4,High,Low,No,0
89.07,61.73,65.83,2.7,Mid,High,No,0
44.68,73.05,72.35,6.6,High,Medium,Yes,0
74.01,57.66,89.41,8.2,Mid,Medium,No,0
46.55,49.19,68.85,5.1,Low,Low,Yes,0
82.64,79.54,85.61,5.3,High,Medium,No,0
70.68,64.34,61.23,4.7,Mid,Medium,No,0
77.87,58.17,63.02,5.4,Mid,Medium,Yes,0
59.91,66.67,94.01,6.0,Mid,Medium,No,0
89.91,100.0,74.88,5.4,High,Low,Yes,0
86.58,84.46,69.62,5.5,Low,High,Yes,0
80.17,84.6,88.63,6.1,Mid,Low,No,0
70.19,72.97,87.46,0.9,High,High,Yes,1
80.12,68.66,84.21,4.5,Mid,Medium,No,0
62.1,27.66,69.3,5.1,Mid,Medium,Yes,0
83.98,55.14,72.13,5.3,High,Medium,Yes,0
95.09,58.31,78.12,4.2,Mid,Medium,No,0
86.99,36.0,81.94,4.8,Mid,Medium,No,0
61.79,47.48,69.92,3.1,High,Medium,No,0
77.06,34.31,76.71,1.0,Low,Medium,Yes,0
53.9,65.39,77.67,6.5,Low,High,Yes,0
80.01,79.1,87.87,2.2,Low,Low,Yes,0
78.31,83.71,82.54,4.2,Low,Medium,No,1
45.82,72.64,59.93,3.0,High,Medium,No,0
55.74,50.59,72.86,7.7,High,Medium,No,0
68.04,35.09,65.71,4.3,Low,High,Yes,0
67.79,37.89,80.68,3.9,High,Medium,No,0
55.07,45.7,84.23,6.0,Low,Low,No,1
77.45,51.78,76.02,8.8,Mid,High,No,0
75.52,63.44,72.32,5.3,Mid,High,Yes,0
69.28,49.77,75.69,3.7,Mid,Medium,No,0
61.42,71.42,77.09,5.9,Low,High,Yes,0
86.68,62.28,68.6,1.4,Mid,Medium,No,0
95.18,66.17,62.81,4.6,Low,Low,No,1
65.23,84.24,54.5,8.5,High,Low,Yes,0
63.43,47.12,87.67,4.8,Mid,High,No,0
78.88,72.7,79.96,4.7,Mid,High,No,0
66.99,65.78,78.63,4.5,Mid,Medium,Yes,0
70.05,60.66,87.65,3.7,High,High,No,0
82.36,80.16,62.45,5.1,Low,Low,Yes,0
45.27,80.06,57.64,6.1,Mid,High,No,0
90.46,50.86,78.84,3.8,Mid,Low,No,0
73.02,63.09,77.93,0.0,Low,Medium,No,1
66.24,70.5,57.69,5.4,Mid,Low,No,0
70.75,61.63,78.6,8.8,Mid,High,No,0
71.47,75.36,71.0,3.7,Mid,Low,Yes,0
47.76,70.5,66.93,1.6,Low,Low,No,1
92.93,95.32,71.67,5.9,Mid,High,Yes,0
72.58,41.52,50.58,8.0,High,Medium,Yes,0
78.2,64.04,69.09,5.6,Low,Low,Yes,0
85.32,51.46,67.96,7.9,Mid,High,No,0
57.7,75.67,80.57,6.1,High,Low,No,0
78.63,40.13,73.42,5.9,High,Low,Yes,0
68.25,71.54,81.39,3.5,High,Low,Yes,0
83.85,55.92,50.0,5.1,High,Medium,Yes,0
42.22,54.25,66.61,4.4,High,Low,No,0
70.61,42.86,80.56,4.4,Mid,High,Yes,0
63.56,58.56,71.91,4.0,High,High,Yes,0
78.05,83.35,83.45,5.0,Low,Low,No,1
78.58,65.6,56.95,1.9,Mid,Medium,Yes,0
62.09,76.04,82.31,6.1,Mid,High,Yes,0
62.03,92.63,68.61,2.7,High,Medium,Yes,0
70.45,70.22,67.64,4.0,High,Medium,Yes,0
59.45,57.06,84.91,5.2,Mid,High,Yes,0
83.79,73.48,86.62,2.6,Low,High,No,1
66.83,57.29,85.35,0.6,Mid,Medium,No,0
31.3,57.93,95.39,3.7,Mid,Low,No,0
66.75,41.68,87.67,1.6,High,Medium,Yes,0
57.46,80.82,67.05,5.9,Low,High,Yes,0
49.16,59.82,76.42,2.2,High,Medium,No,0
54.68,68.91,71.4,7.5,High,High,No,0
73.53,49.42,95.29,4.5,High,Low,No,0
90.6,72.98,86.05,4.6,High,Low,No,0
76.38,53.81,73.11,0.5,Low,Low,Yes,0
63.51,63.73,83.78,4.8,High,Low,Yes,0
78.38,80.05,62.68,4.3,High,Low,No,0
65.57,78.65,77.5,1.9,Low,High,No,1
62.28,65.65,65.62,4.7,Mid,Medium,No,0
55.84,37.71,58.11,3.7,High,Low,Yes,0
47.47,100.0,82.85,4.1,Mid,High,No,0
66.54,93.93,84.09,4.6,High,Medium,No,0
74.21,77.56,79.57,3.6,High,Medium,Yes,0
70.65,53.95,73.17,5.0,Low,Low,Yes,0
66.18,64.18,62.34,4.3,Low,Low,Yes,0
58.76,57.31,63.39,5.4,Mid,Medium,Yes,0
80.52,86.22,65.31,3.4,High,Medium,No,0
53.56,70.2,72.66,2.4,Low,High,Yes,0
82.86,53.45,85.76,3.1,High,Low,No,0
57.97,58.47,85.6,7.4,High,Medium,Yes,0
61.47,83.94,58.51,6.4,Mid,Medium,No,0
51.47,91.6,68.07,6.9,High,Low,No,0
64.98,90.45,67.8,7.1,Low,High,No,1
85.65,78.11,50.0,3.6,Mid,High,Yes,0
79.22,61.96,80.66,5.1,Low,Low,Yes,0
85.7,14.14,72.54,4.7,Mid,High,Yes,0
79.31,70.75,73.87,5.8,Mid,High,No,0
56.55,65.97,88.46,3.9,High,High,Yes,0
67.37,68.24,75.88,4.7,Mid,Medium,Yes,0
61.08,66.86,70.69,4.6,Mid,Medium,Yes,0
90.63,44.78,80.72,5.6,High,High,Yes,0
55.24,74.92,85.59,5.8,Mid,Low,No,0
84.51,76.12,77.96,4.7,Mid,Low,Yes,0
84.5,76.92,81.89,4.7,Low,Low,No,1
97.61,81.15,73.54,5.0,Low,High,No,1
66.26,75.66,74.18,7.8,High,Low,Yes,0
81.97,59.44,76.13,1.0,Mid,Medium,No,0
100.0,64.87,67.47,2.6,High,Low,Yes,0
63.35,67.46,69.32,5.8,High,Low,Yes,0
50.51,67.72,88.78,5.0,High,Medium,Yes,0
45.68,81.97,95.08,5.0,Low,Medium,Yes,0
81.98,76.3,90.92,5.8,High,High,Yes,0
45.64,99.24,61.77,4.9,Mid,High,Yes,0
66.79,100.0,60.8,3.4,Low,High,No,1
78.12,67.27,63.09,5.8,Low,High,Yes,0
74.59,4.61,76.34,4.5,Low,High,No,1
77.96,85.79,50.0,3.6,Mid,Medium,No,0
75.11,57.35,69.11,5.9,High,Medium,Yes,0
89.9,53.18,89.07,5.8,High,Medium,Yes,0
58.67,59.62,84.82,4.9,Low,Low,Yes,0
62.52,58.85,69.91,7.9,Low,Low,No,1
61.18,75.8,70.67,7.2,High,Low,No,0
83.62,41.05,80.67,6.5,Mid,High,Yes,0
84.61,48.76,84.35,9.6,Low,Low,No,1
78.32,71.49,69.67,4.2,Low,High,No,1
88.57,75.97,72.66,3.6,Mid,High,No,0
55.51,76.26,69.34,6.2,Low,High,No,1
95.34,53.41,61.69,4.0,Mid,High,Yes,0
93.33,50.35,72.8,4.5,High,Low,No,0
82.3,57.89,72.04,2.5,High,Medium,Yes,0
96.95,69.84,62.39,5.7,Low,High,No,1
48.81,89.77,81.46,1.6,High,Low,No,0
64.66,33.24,79.83,4.3,Mid,High,No,0
61.71,62.47,81.96,4.5,Low,High,No,1
82.1,44.68,67.32,3.6,Mid,Medium,Yes,0
57.3,39.56,55.16,1.0,High,High,Yes,1
82.6,81.47,79.67,1.0,High,Medium,Yes,0
91.19,74.71,68.36,3.0,High,Low,Yes,0
81.73,73.19,66.09,5.6,Low,High,Yes,0
75.97,80.74,62.43,5.1,Mid,Medium,Yes,0
58.17,58.32,72.25,4.5,Low,High,Yes,0
60.14,59.08,90.77,2.7,High,High,No,0
89.49,100.0,69.95,5.2,High,High,Yes,0
82.91,62.05,64.1,0.9,Low,Medium,No,1
71.45,77.76,81.52,0.0,Mid,Low,Yes,0
66.15,66.1,76.73,4.0,High,Medium,Yes,0
43.64,36.43,53.81,3.4,Mid,Low,Yes,1
57.01,33.29,81.62,6.5,High,Medium,Yes,0
98.76,56.74,96.28,4.8,Low,Medium,Yes,0
54.07,82.9,50.0,7.8,High,Low,No,0
74.65,78.61,62.64,3.4,Low,Low,No,1
86.1,80.63,50.0,5.5,Low,Low,No,1
54.43,50.21,74.25,4.0,Low,Medium,Yes,0
74.59,91.85,84.9,7.3,High,Low,Yes,0
85.13,50.56,76.06,4.1,Mid,High,No,0
72.17,69.41,88.92,6.2,Mid,High,Yes,0
100.0,65.83,83.31,2.3,High,High,No,0
48.64,63.22,92.02,3.7,Low,High,No,1
86.82,87.42,86.6,4.3,Mid,Low,Yes,0
69.58,54.72,70.97,7.0,Mid,Low,Yes,0
82.81,44.41,75.67,0.1,High,High,Yes,1
78.18,66.32,66.31,3.8,Low,Low,No,1
61.74,59.6,72.69,3.8,Mid,High,Yes,0
75.21,100.0,75.62,0.3,High,Medium,Yes,0
45.99,76.82,74.15,3.6,High,Low,Yes,0
80.45,59.45,88.42,1.4,Low,Medium,Yes,0
76.17,49.1,71.7,0.0,High,Low,No,0
80.94,35.92,65.68,4.0,Low,Low,No,1
86.81,49.6,66.3,3.9,Mid,Low,Yes,0
77.15,67.84,81.55,4.0,High,Medium,Yes,0
74.07,88.84,60.97,5.0,Mid,Medium,No,0
59.67,83.95,72.99,2.7,Low,High,Yes,0
62.03,69.67,88.28,8.1,Low,Medium,No,1
88.61,60.83,77.93,4.4,Low,Medium,Yes,0
92.11,70.3,74.25,7.1,High,High,Yes,0
68.67,57.7,74.64,1.1,High,Medium,No,0
72.64,93.49,64.7,2.8,High,Medium,Yes,0
59.34,62.97,66.43,5.9,Mid,High,Yes,0
88.42,64.62,73.05,4.0,Mid,Medium,No,0
81.32,30.55,77.71,2.4,High,High,Yes,0
99.18,62.87,84.48,0.8,Mid,Low,Yes,0
59.7,79.38,75.93,6.0,Low,Low,Yes,0
66.71,48.92,88.53,5.8,High,Medium,Yes,0
75.24,53.99,91.05,5.0,Low,Low,No,1
81.05,78.68,82.95,3.5,Low,Medium,No,1
68.98,42.37,87.25,2.3,Low,High,No,1
59.78,82.92,65.09,4.4,Mid,High,Yes,0
84.34,57.49,63.51,1.9,Low,High,No,1
82.1,59.78,80.18,3.0,Mid,Low,Yes,0
59.17,48.02,61.59,7.0,Low,High,Yes,0
90.98,72.05,72.1,0.8,High,High,No,1
88.38,100.0,82.71,5.9,Low,Medium,No,1
73.88,78.5,89.13,7.5,Low,Medium,Yes,0
73.11,52.17,72.46,6.1,High,Medium,Yes,0
79.76,84.17,68.5,5.3,Mid,Medium,No,0
59.94,60.93,78.2,3.6,High,High,No,0
72.42,87.99,64.26,3.2,Low,Medium,No,1
41.87,78.91,73.27,0.0,Low,Low,No,1
84.27,18.91,74.92,4.6,Mid,Low,Yes,0
50.14,49.93,74.72,3.7,Low,Low,No,1
93.05,81.11,75.89,3.1,Low,Medium,No,1
67.38,68.43,66.65,4.5,Mid,High,Yes,0
69.04,49.62,67.73,4.6,Mid,Medium,Yes,0
63.21,55.86,67.53,3.2,Mid,Low,No,0
67.97,35.5,58.8,7.7,Mid,Medium,Yes,0
91.86,64.59,78.42,6.0,Low,Low,No,1
37.17,100.0,83.95,6.3,Mid,High,No,0
89.88,78.88,82.96,4.3,Mid,High,Yes,0
76.73,100.0,72.38,5.5,Low,High,No,1
55.1,80.12,66.89,2.7,Mid,High,No,0
56.95,82.44,82.44,5.8,Low,High,No,1
95.47,97.59,81.39,4.1,Mid,Medium,No,0
58.76,72.04,77.17,2.5,Mid,High,Yes,0
55.85,63.0,92.44,4.5,High,Medium,Yes,0
87.92,82.52,74.74,3.9,Low,Low,Yes,0
76.74,89.26,72.43,9.1,Mid,Low,No,0
58.87,58.32,71.0,5.4,High,High,Yes,0
75.03,54.45,59.39,7.7,High,Medium,No,0
57.64,68.22,81.61,6.8,Low,High,Yes,0
87.41,79.3,73.95,4.6,High,Low,No,0
86.86,78.77,80.1,3.6,Low,Medium,No,1
79.45,43.21,93.42,1.0,High,Low,Yes,0
77.06,96.59,71.09,2.8,Low,Medium,No,1
96.66,55.74,51.62,5.8,Mid,Low,Yes,0
72.0,61.76,79.81,3.9,Low,High,No,1
55.45,51.56,76.67,5.3,High,High,Yes,0
78.29,100.0,67.68,0.4,Low,High,Yes,1
100.0,69.87,78.97,5.4,Mid,Low,Yes,0
57.79,52.38,82.86,6.7,Mid,Low,Yes,0
66.94,79.82,65.53,0.9,High,Low,No,0
77.83,78.31,71.99,5.2,High,High,No,0
71.25,63.0,89.77,7.2,High,Low,No,0
58.25,79.45,67.78,7.9,Mid,Low,Yes,0
87.71,52.8,75.67,3.5,Mid,High,Yes,0
100.0,58.11,50.0,6.1,High,Low,No,0
74.75,33.84,60.18,7.4,Mid,Medium,Yes,0
59.34,44.82,76.58,5.3,Mid,Low,No,0
50.31,94.92,87.28,7.1,High,High,Yes,0
75.61,92.26,61.38,4.4,Mid,Medium,Yes,0
87.45,67.05,75.75,5.3,High,High,Yes,0
78.65,92.61,71.24,3.3,Mid,High,No,0
71.97,63.44,84.53,4.2,Low,High,Yes,0
63.75,62.11,62.82,5.4,Low,Medium,No,1
56.71,66.9,79.3,3.1,Mid,Medium,Yes,0
83.69,64.0,68.46,4.1,Mid,High,No,0
84.79,62.56,77.23,6.0,Low,Low,No,1
50.36,84.29,75.69,8.6,High,Medium,No,0
94.26,68.4,72.48,0.4,High,High,Yes,1
80.04,77.4,79.78,8.5,Low,Low,No,1
91.59,82.5,75.44,4.0,High,High,No,0
53.21,72.21,73.67,6.4,High,Medium,No,0
52.88,50.48,71.44,6.8,Low,Medium,No,1
69.91,44.35,75.78,7.6,Low,Low,No,1
79.04,68.38,77.22,3.0,Mid,Medium,No,0
97.15,63.26,65.11,4.0,Low,High,No,1
81.89,67.4,71.51,4.4,Low,High,Yes,0
68.6,65.74,64.45,3.8,High,Low,No,0
57.63,100.0,74.6,7.1,High,Low,Yes,0
89.22,44.72,69.08,4.3,Mid,Low,No,0
58.49,34.16,82.71,1.3,High,Low,No,0
94.8,71.32,81.73,3.2,High,High,No,0
68.02,59.98,65.77,1.3,High,High,No,1
94.27,71.06,74.98,4.0,Low,High,No,1
81.51,75.34,81.39,5.8,High,High,No,0
70.08,86.55,73.25,3.2,Low,Low,Yes,0
64.73,41.88,67.72,3.7,High,Medium,Yes,0
67.23,57.09,64.08,4.0,Low,High,Yes,0
78.0,72.86,83.54,4.8,High,Medium,No,0
73.08,78.33,84.03,5.5,Mid,Low,No,0
63.69,100.0,72.92,6.1,Mid,Low,No,0
69.68,81.29,82.66,9.0,Mid,Medium,Yes,0
73.1,65.09,50.0,4.7,High,Low,Yes,0
42.2,51.75,88.28,6.0,Mid,Medium,No,0
78.41,56.97,73.43,1.3,Low,High,No,1
58.28,56.52,76.42,3.7,Mid,Low,No,0
55.85,76.48,71.79,4.0,Mid,Low,Yes,0
48.38,70.11,88.96,2.5,Mid,Medium,Yes,0
46.89,44.82,64.39,3.4,Mid,Medium,Yes,0
53.02,59.03,89.74,4.3,Low,Medium,No,1
62.07,80.04,78.96,3.5,Mid,Medium,No,0
99.35,71.63,81.23,9.7,High,Medium,No,0
64.64,75.1,71.71,5.5,Mid,Low,Yes,0
74.49,72.13,61.92,8.5,High,Medium,Yes,0
77.61,92.02,84.31,7.5,High,High,No,0
73.83,69.78,78.11,3.2,Mid,Medium,Yes,0
70.92,59.82,88.62,4.6,Mid,Low,Yes,0
55.27,51.35,73.06,3.6,High,High,Yes,0
92.31,69.99,70.81,4.2,Low,Low,Yes,0
97.3,26.95,88.88,2.5,Low,Medium,No,1
48.44,63.05,94.12,3.6,Mid,Low,Yes,0
57.66,62.71,75.09,5.2,Low,Low,No,1
68.08,44.17,67.47,5.2,Low,Medium,No,1
58.5,51.15,83.11,5.0,Mid,Low,Yes,0
79.08,78.95,72.46,4.4,High,Low,Yes,0
61.8,69.69,80.99,6.2,High,Low,Yes,0
100.0,67.63,72.41,4.0,Low,High,Yes,0
88.67,70.9,90.64,7.3,High,Low,Yes,0
74.98,67.48,68.01,0.8,Mid,Medium,No,0
86.38,85.89,79.81,5.8,Low,Medium,Yes,0
87.48,67.97,70.11,5.5,High,Low,No,0
64.1,42.67,72.18,3.2,Low,Medium,No,1
60.57,92.08,70.88,3.8,High,High,Yes,0
73.09,71.93,82.39,5.4,Low,Medium,No,1
84.06,56.57,84.18,6.3,High,Medium,Yes,0
73.95,45.95,80.58,1.0,High,Low,No,0
49.92,72.33,73.92,5.8,Mid,High,No,0
60.76,64.13,76.4,3.6,Mid,High,Yes,0
70.96,91.19,83.98,6.8,Mid,Medium,Yes,0
70.94,60.47,84.29,0.8,Low,Medium,No,1
99.62,52.6,50.0,9.4,Low,Low,No,1
52.6,80.33,72.28,2.7,Low,Low,Yes,0
79.08,80.8,72.76,7.4,High,High,Yes,0
92.85,68.7,81.69,4.4,High,Low,Yes,0
100.0,76.82,74.33,2.9,High,High,No,0
66.34,65.4,82.19,5.0,Low,High,Yes,0
78.88,69.74,64.21,6.6,Mid,Medium,No,0
79.98,84.64,77.6,1.4,Low,High,Yes,1
74.74,76.01,84.0,5.9,Low,High,Yes,0
70.62,63.29,60.26,4.5,Mid,High,No,0
78.1,87.64,100.0,5.7,Mid,High,No,0
36.55,28.16,86.91,4.5,Low,Medium,Yes,0
81.55,98.83,75.01,3.4,High,Low,No,0
73.77,38.7,66.72,2.3,High,Low,Yes,0
68.89,55.97,73.25,5.8,Mid,High,No,0
100.0,65.35,75.84,5.8,Low,Low,No,1
62.55,63.66,79.41,5.8,High,Low,No,0
66.36,82.1,90.01,5.4,High,High,Yes,0
99.88,49.07,70.24,6.4,Mid,High,Yes,0
60.35,70.17,80.63,7.3,Low,Low,Yes,0
64.3,56.75,62.08,0.7,Mid,Medium,Yes,0
69.94,70.72,70.86,0.0,Low,Low,No,1
83.77,64.96,78.77,7.9,Low,High,No,1
74.91,67.49,81.91,1.8,Low,Low,Yes,0
53.9,57.2,67.47,2.3,Low,Low,No,1
64.55,57.84,70.59,3.9,Low,Medium,Yes,0
63.5,70.6,89.61,1.2,Low,Low,No,1
70.92,81.1,86.62,3.7,High,Low,Yes,0
77.96,56.43,77.08,2.6,High,High,No,0
77.85,52.1,52.63,4.0,High,Medium,Yes,0
47.14,75.82,100.0,5.1,High,Low,No,0
86.9,65.48,74.8,3.8,Low,Low,No,1
75.54,79.29,71.87,3.7,High,High,Yes,0
91.38,51.51,69.78,5.0,Low,High,Yes,0
78.22,37.53,78.76,6.6,Mid,Medium,No,0
87.42,57.47,78.87,7.7,Mid,Medium,No,0
78.53,53.74,84.51,4.1,High,Medium,Yes,0
90.85,64.74,65.74,8.1,Low,High,Yes,0
79.31,55.81,71.88,6.3,High,High,No,0
70.63,77.86,95.31,2.0,Low,High,Yes,0
100.0,61.39,77.25,2.0,High,High,Yes,0
84.45,68.41,73.27,3.3,Mid,Medium,No,0
80.03,68.52,65.58,7.4,Mid,Medium,Yes,0
54.13,69.12,80.06,3.5,High,Medium,No,0
53.96,65.61,85.31,0.7,High,High,Yes,1
76.1,74.17,83.75,4.0,Low,High,Yes,0
74.04,53.27,72.41,0.5,Mid,High,Yes,1
63.4,88.39,78.61,2.4,High,High,No,0
73.97,62.22,91.72,3.3,Low,Low,Yes,0
94.24,45.02,85.71,4.8,Mid,Medium,No,0
81.74,69.01,67.16,6.5,Low,Medium,No,1
56.03,52.38,50.0,5.9,Mid,Low,No,0
70.44,76.65,77.97,2.1,Mid,Medium,Yes,0
60.73,100.0,82.99,3.8,Low,High,Yes,0
66.57,53.41,64.11,4.7,Low,Medium,Yes,0
66.21,71.32,74.91,4.0,Mid,High,No,0
65.31,37.91,72.36,4.0,Mid,High,No,0
54.43,73.26,76.04,1.1,Low,High,No,1
70.21,51.83,69.55,2.2,High,Low,No,0
64.15,56.0,87.91,3.7,Low,Medium,Yes,0
30.99,48.38,76.48,0.0,High,High,No,1
100.0,77.71,66.21,5.8,Low,Medium,Yes,0
87.24,82.12,84.17,1.8,High,Low,No,0
66.73,66.37,62.36,5.9,High,Medium,No,0
72.26,52.17,87.84,5.7,Mid,Medium,No,0
55.6,91.43,84.91,3.4,Low,Medium,No,1
95.74,53.99,88.9,6.5,Low,Medium,No,1
98.56,31.41,73.42,6.0,Low,Low,Yes,0
74.19,73.33,70.04,3.9,High,Medium,Yes,0
86.33,48.32,75.84,3.7,High,High,No,0
74.45,81.82,74.16,6.7,Mid,Low,Yes,0
53.29,59.9,68.47,5.0,High,Medium,Yes,0
66.23,75.66,69.46,6.6,Low,Medium,No,1
73.85,88.42,71.34,0.0,High,High,No,1
65.64,46.66,63.3,4.7,High,Low,No,0
68.94,56.95,81.78,1.3,Mid,Low,No,0
70.72,64.79,74.48,4.4,High,High,No,0
70.87,90.6,71.92,5.9,Low,Medium,No,1
72.73,55.47,63.9,8.0,Low,Medium,No,1
57.15,56.49,63.4,2.6,Low,Low,Yes,0
61.96,73.65,94.36,3.4,Low,Low,Yes,0
54.02,56.76,68.73,4.3,Mid,Medium,Yes,0
85.69,68.44,81.11,2.6,Mid,High,Yes,0
42.52,41.18,76.63,6.5,Low,High,Yes,1
88.15,100.0,50.0,4.4,Low,Medium,Yes,0
91.41,44.44,92.92,4.7,High,High,Yes,0
67.77,60.85,81.84,5.7,High,Low,Yes,0
35.56,65.48,67.32,4.4,High,Medium,No,0
66.94,96.6,74.72,2.9,High,High,No,0
71.1,44.8,63.51,4.4,High,High,Yes,0
57.85,97.74,93.26,2.8,Low,Low,Yes,0
64.79,78.11,65.92,4.7,High,Low,No,0
93.42,72.67,69.77,6.5,High,Medium,Yes,0
81.31,50.25,67.7,2.2,High,Low,Yes,0
59.06,75.14,75.8,1.4,Mid,Low,Yes,0
49.63,54.42,88.7,4.6,Mid,Medium,Yes,0
67.42,86.27,92.89,3.0,Mid,High,No,0
69.01,50.46,71.01,4.6,Low,Low,Yes,0
78.95,64.19,78.78,5.1,Mid,Medium,Yes,0
64.51,57.12,75.82,0.2,High,Low,No,0
79.16,50.2,65.18,5.9,High,Low,No,0
99.09,77.86,99.23,2.2,High,High,Yes,0
83.42,74.57,88.63,4.5,Low,Low,No,1
71.33,85.34,76.89,3.2,Mid,Low,No,0
69.44,37.52,90.82,3.4,Mid,Low,Yes,0
67.01,83.03,87.12,7.9,High,High,No,0
88.53,100.0,75.82,5.1,High,Low,No,0
63.22,58.77,78.26,6.3,Mid,Medium,Yes,0
72.63,96.32,90.12,4.8,Mid,Medium,No,0
72.72,61.79,65.54,5.7,High,High,Yes,0
64.98,44.04,91.74,5.3,Mid,High,Yes,0
52.79,61.11,72.75,5.0,Mid,High,Yes,0
76.52,82.77,90.25,6.7,Low,Low,Yes,0
71.15,52.59,74.95,4.8,High,High,No,0
79.0,56.39,78.38,9.1,Mid,Medium,No,0
64.53,75.5,74.66,6.4,Low,Medium,No,1
89.09,66.05,69.68,2.2,Low,Low,No,1
59.73,75.35,72.3,4.1,Low,Low,Yes,0
95.97,69.81,88.79,5.3,Low,Low,No,1
47.53,73.67,51.86,4.6,Low,Low,Yes,0
78.09,59.08,62.61,5.9,Low,Medium,Yes,0
78.66,69.71,67.75,6.1,Low,Medium,Yes,0
60.86,51.16,64.22,1.8,High,High,No,1
77.94,86.61,90.1,7.1,High,Low,No,0
89.91,55.85,87.58,3.5,High,Medium,Yes,0
